Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria,field
30313,gynocriticism,Noun,The historical study of women writers as a distinct literary tradition.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
30447,gypsiology,Noun,The study of the life and culture of gypsies.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
30744,gyrostatics,Noun,The study of rotating bodies.,physics,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
3451,language arts,Noun,"The study of language as a subject in primary school and secondary school, with a particular focus on essay writing and debate.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
6144,lavender linguistics,Noun,"The study of language as it is used by gay, lesbian, bisexual, transgender, and queer speakers.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
8469,lectinology,Noun,The study of lectins,biochemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
9113,legal studies,Noun,"The study of law, especially as a subject taken during high school.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
9114,legal studies,Noun,The study of theories and philosophies related to law; jurisprudence.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
10337,lepidopterology,Noun,The scientific study of butterflies and moths (the Lepidoptera).,"biology, zoology, entomology",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
10414,leprechaunology,Noun,The study of leprechauns.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
10425,leprology,Noun,"The study of leprosy. 2014, Tony Gould, A Disease Apart: Leprosy in the Modern World:Bergen, the oldest city in the Norwegian kingdom, has been called 'the cradle of modern leprology' and one of its native sons, the physician Daniel Cornelius Danielssen, 'the father of leprology'.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
12198,lexical semantics,Noun,The study of how the words of a language denote either things in the real world or concepts.,linguistics,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
12277,lexicosemantics,Noun,The study of word meanings and their relationships.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
12770,library and information science,Noun,Library science.,information science,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
12780,library science,Noun,"An interdisciplinary science incorporating the humanities, law and applied science to study topics related to libraries, the collection, organization, preservation and dissemination of information resources, and the political economy of information.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
12815,librettistics,Noun,"The study of librettos 1970, Ennio Stipevi, Review: Musica e storia tra Medio Evo e Et moderna, in International Review of the Aesthetics and Sociology of Music, volume 22, number 2:The brief comparative excursions into the remaining Italian librettists are both rare and unsystematic, not to mention the entire European librettistics. 2000, International Review of the Aesthetics and Sociology of Music, page 125:Attention is given firstly to arguments within the system which generate the typical and frequently mentioned literary defects of libretto texts, but is also directed at texts and groups of texts to which prejudices about librettistics as a second-rate dramaturgy cannot be applied. 2005, Nelly Valtat-Comet, From Novella to Opera: Dominick Argento's The Aspern Papers, in E-rea. Revue lectronique d'tudes sur le monde anglophone:For this reason, the attention I devote to the libretto might seem out of proportion to its status in the opera as a whole, yet I feel encouraged in this direction by the recent interest kindled by librettistics, a subject for which we owe much to our German and Italian colleagues. 2007, Fabrizio Della Seta, Shakespeare at the opera. Drama in Italian librettistics, in VIUZZO DEL POZZETTO:(see title)",music,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
12985,lichenology,Noun,"the scientific study of lichens 1995 November 3, Jerry Sullivan, Field Street, in Chicago Reader[1]:You start out pulling a few weeds, and the next thing you know you're studying for finals in lichenology. 2001 December 21, Paula T. DePriest, ECOLOGY: Splendor of Humble Symbionts, in Science[2], volume 294, number 5551, DOI:10.1126/science.1068383, pages 2485-2486:Now lichenology has a photo-illustrated guide that should not be overlooked--the long-awaited Lichens of North America.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
13531,life drawing,Noun,"A sketched study of a model holding a pose, normally nude, or the process of creating such an image.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
14937,limacology,Noun,The scientific study of slugs.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
15352,limnology,Noun,"The science concerning the biological, physical and geological properties of fresh water bodies, especially lakes and ponds. 1999, Michael T. Arts, Bruce C. Wainmann (editors), Foreword, Lipids in Freshwater Ecosystems, page v, Although limnology is a young discipline, it has, over the past century, experienced marked growth. Its early descriptive period was a long one, given the enormous diversity of biota and environments in freshwater ecosystems. 2000, Robert G. Wetzel, Gene E. Likens, Preface to the Third Edition, Limnological Analyses, page vii, The exercises in this book were set forth initially because of our frustrations in teaching such a complex, multifaceted discipline as limnology. 2011, Bo-Ping Han, Zhengwen Liu (editors), Preface, Tropical and Sub-Tropical Reservoir Limnology in China: Theory and Practice, page v, Reservoir limnology and water quality management are associated with functions such as flood control, hydropower generation, irrigation, and fishery.",ecology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
